USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,45,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,39,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,45,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,45,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,43,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,43,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,37,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,41,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,37,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,90,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,90,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,84,36,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,50,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,36,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,SCT,*,*,*,10,**,**,**,**,61,**,**,**,*,81,37,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,40,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,36,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,340,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,84,36,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,80,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,36,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,36,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,300,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,86,36,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,210,24,36,108,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,82,41,******,30.13,******,***,***,0.02,*****,*****,*****,**
720533,99999,2.01209E+11,210,17,25,89,OVC,*,*,*,10,**,**,**,**,61,**,**,**,*,72,52,******,30.16,******,***,***,0.08,*****,*****,*****,**
720533,99999,2.01209E+11,210,7,19,79,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,73,50,******,30.16,******,***,***,0.08,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,108,BKN,*,*,*,10,**,**,**,**,61,**,**,**,*,75,43,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,230,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,79,50,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,190,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,46,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,190,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,84,43,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,150,5,***,118,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,81,45,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,118,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,82,43,******,30.05,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,170,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,45,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,180,19,28,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,43,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,190,10,19,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,79,41,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,200,11,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,41,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,190,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,41,******,30.05,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,230,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,41,******,30.05,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,41,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,41,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,41,******,30.06,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,45,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,200,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,46,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,250,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,45,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,50,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,48,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,48,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,46,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,45,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,50,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,43,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,45,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,48,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,45,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,45,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,240,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,46,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,230,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,46,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,200,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,46,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,230,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,43,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,180,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,46,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,250,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,240,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,280,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,43,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,43,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,250,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,250,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,260,8,***,118,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,270,5,***,118,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,70,41,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,240,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,280,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,41,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,41,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,260,10,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,39,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,260,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,39,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,39,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,240,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,39,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,230,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,37,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,240,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,37,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,39,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,110,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,43,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,100,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,41,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,100,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,37,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,110,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,39,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,70,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,37,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,90,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,88,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,60,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,88,37,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,90,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,88,37,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,40,10,***,108,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,88,37,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,80,7,***,108,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,90,36,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,320,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,88,36,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,34,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,100,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,36,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,80,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,37,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,90,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,86,37,******,30.09,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,100,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,39,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,100,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,90,36,******,30.07,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,110,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,37,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,160,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,86,36,******,30.08,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,230,16,29,69,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,84,36,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,150,8,***,69,BKN,*,*,*,10,**,**,**,**,61,**,**,**,*,82,36,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,140,6,***,59,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,79,41,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,140,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,41,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,140,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,81,41,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,170,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,37,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,150,5,***,108,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,79,43,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,150,14,19,108,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,79,41,******,30.1,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,140,9,19,108,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,77,43,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,200,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,43,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,140,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,43,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,140,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,73,45,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,90,5,***,118,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,73,45,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,40,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,72,46,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,45,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,40,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,46,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,340,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,46,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,340,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,320,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,320,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,45,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,330,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,340,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,330,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,310,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,290,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,340,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,210,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,46,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,46,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,46,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,46,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,170,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,46,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,45,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,190,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,45,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,190,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,45,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,230,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,230,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,190,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,41,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,160,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,170,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,45,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,43,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,43,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,46,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,46,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,46,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,46,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,45,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,46,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,45,******,30.19,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,43,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,270,13,16,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,82,27,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,290,14,17,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,84,27,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,290,9,28,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,23,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,310,17,23,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,21,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,270,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,86,23,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01209E+11,310,14,23,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,88,25,******,30.15,******,***,***,*****,*****,*****,*****,**
